affected_downstream_layers,closure_dependency,company_id,confidence,current_period_end,current_publish_date,current_ttm_impact,downstream_layer_count,evidence_types_needed,exact_information_needed,existing_local_evidence_summary,fact_count,first_batch_score,fiscal_quarter,fiscal_year,lifecycle_impact,preferred_source_type,priority,quarter_position_latest8q,research_request,research_task_id,score_impact,status,structural_warning,ticker,valuation_impact,why_needed
Latest8Q closure,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION,884,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-01-31,2025-03-11,NO,0,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION,Verify fiscal transition evidence for FY2025 Q2; Verify official period_end for FY2025 Q2; Verify source semantics confirmation for FY2025 Q2,Phase 8G issue=PERIOD_END_TRANSITION_REVIEW|TRANSITION_REVIEW|TRANSITION_SEQUENCE; source dependency=NEED_OFFICIAL_PERIOD_END|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TRANSITION_CALENDAR_EVIDENCE; structural context=CALENDAR_YEAR,3,10,Q2,2025,NO,"issuer IR release, annual report, or financial reports page",P2_LATEST4Q,4,"Research official issuer sources for FY2025 Q2. Verify fiscal transition evidence, official period_end, source semantics confirmation. Do not research other fields.",P8H-2-0126,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,FERG,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION,884,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-04-30,2025-06-03,NO,0,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION,Verify fiscal transition evidence for FY2025 Q3; Verify official period_end for FY2025 Q3; Verify source semantics confirmation for FY2025 Q3,Phase 8G issue=PERIOD_END_TRANSITION_REVIEW|TRANSITION_REVIEW|TRANSITION_SEQUENCE; source dependency=NEED_OFFICIAL_PERIOD_END|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TRANSITION_CALENDAR_EVIDENCE; structural context=CALENDAR_YEAR,3,10,Q3,2025,NO,"issuer IR release, annual report, or financial reports page",P2_LATEST4Q,3,"Research official issuer sources for FY2025 Q3. Verify fiscal transition evidence, official period_end, source semantics confirmation. Do not research other fields.",P8H-2-0127,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,FERG,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,1068,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-14,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify Capex required to derive FCF for FY2025 Q3; Verify FCF for FY2025 Q3; Verify source semantics confirmation for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_FCF|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,3,30,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,"Research official issuer sources for FY2025 Q3. Verify Capex required to derive FCF, FCF, source semantics confirmation. Do not research other fields.",P8H-2-0151,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,HIND,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,1107,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-10-27,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify Capex required to derive FCF for FY2025 Q3; Verify FCF for FY2025 Q3; Verify source semantics confirmation for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_FCF|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,3,30,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,"Research official issuer sources for FY2025 Q3. Verify Capex required to derive FCF, FCF, source semantics confirmation. Do not research other fields.",P8H-2-0156,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,HTO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|MISSING_QUARTER_EXISTENCE|SOURCE_SEMANTICS_CONFIRMATION,1270,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-02-28,2026-04-15,NO,0,EBIT_DIRECT|MISSING_QUARTER_EXISTENCE|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2026 Q4; Verify missing quarter existence/source evidence for FY2026 Q4; Verify source semantics confirmation for FY2026 Q4,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_MISSING_QUARTER_SOURCE|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=FIXED_DATE_FISCAL_YEAR,3,30,Q4,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,"Research official issuer sources for FY2026 Q4. Verify EBIT, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P8H-2-0172,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,KMX,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,1510,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-14,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify Capex required to derive FCF for FY2025 Q3; Verify FCF for FY2025 Q3; Verify source semantics confirmation for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_FCF|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,3,30,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,"Research official issuer sources for FY2025 Q3. Verify Capex required to derive FCF, FCF, source semantics confirmation. Do not research other fields.",P8H-2-0220,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,MOVE,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CASH|FIRST_PUBLIC_PUBLISH_DATE|TOTAL_DEBT,1580,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-31,,NO,0,CASH|FIRST_PUBLIC_PUBLISH_DATE|TOTAL_DEBT,Verify Cash for FY2025 Q1; Verify first-public result publication date for FY2025 Q1; Verify Total Debt for FY2025 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING; source dependency=NEED_CASH|NEED_DEBT|NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,3,35,Q1,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,"Research official issuer sources for FY2025 Q1. Verify Cash, first-public result publication date, Total Debt. Do not research other fields.",P8H-2-0224,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,NEGG,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE|MISSING_QUARTER_EXISTENCE|TOTAL_DEBT,1668,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-06-30,2026-08-03,NO,0,FIRST_PUBLIC_PUBLISH_DATE|MISSING_QUARTER_EXISTENCE|TOTAL_DEBT,Verify first-public result publication date for FY2026 Q2; Verify missing quarter existence/source evidence for FY2026 Q2; Verify Total Debt for FY2026 Q2,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_DEBT|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_MISSING_QUARTER_SOURCE; structural context=FIXED_DATE_FISCAL_YEAR,3,35,Q2,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,"Research official issuer sources for FY2026 Q2. Verify first-public result publication date, missing quarter existence/source evidence, Total Debt. Do not research other fields.",P8H-2-0240,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,NXT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CASH|FIRST_PUBLIC_PUBLISH_DATE|TOTAL_DEBT,2034,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-31,,NO,0,CASH|FIRST_PUBLIC_PUBLISH_DATE|TOTAL_DEBT,Verify Cash for FY2025 Q1; Verify first-public result publication date for FY2025 Q1; Verify Total Debt for FY2025 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING; source dependency=NEED_CASH|NEED_DEBT|NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,3,35,Q1,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,"Research official issuer sources for FY2025 Q1. Verify Cash, first-public result publication date, Total Debt. Do not research other fields.",P8H-2-0292,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SCNI,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CASH|FIRST_PUBLIC_PUBLISH_DATE,2034,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,,NO,0,CASH|FIRST_PUBLIC_PUBLISH_DATE,Verify Cash for FY2025 Q2; Verify first-public result publication date for FY2025 Q2,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING; source dependency=NEED_CASH|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,2,35,Q2,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,"Research official issuer sources for FY2025 Q2. Verify Cash, first-public result publication date. Do not research other fields.",P8H-2-0293,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SCNI,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,MISSING_QUARTER_EXISTENCE|TARGET_COLLISION_EVIDENCE|TOTAL_DEBT,2087,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-04,NO,0,MISSING_QUARTER_EXISTENCE|TARGET_COLLISION_EVIDENCE|TOTAL_DEBT,Verify missing quarter existence/source evidence for FY2025 Q3; Verify target collision evidence for FY2025 Q3; Verify Total Debt for FY2025 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|TARGET_COLLISION; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION; structural context=OTHER_VERIFIED,3,35,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,"Research official issuer sources for FY2025 Q3. Verify missing quarter existence/source evidence, target collision evidence, Total Debt. Do not research other fields.",P8H-2-0308,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,SLAB,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,MISSING_QUARTER_EXISTENCE|TARGET_COLLISION_EVIDENCE|TOTAL_DEBT,2370,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-05,NO,0,MISSING_QUARTER_EXISTENCE|TARGET_COLLISION_EVIDENCE|TOTAL_DEBT,Verify missing quarter existence/source evidence for FY2025 Q3; Verify target collision evidence for FY2025 Q3; Verify Total Debt for FY2025 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|TARGET_COLLISION; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION; structural context=OTHER_VERIFIED,3,35,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,"Research official issuer sources for FY2025 Q3. Verify missing quarter existence/source evidence, target collision evidence, Total Debt. Do not research other fields.",P8H-2-0351,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,USNA,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,76,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-10-31,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2025 Q3; Verify source semantics confirmation for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,"Research official issuer sources for FY2025 Q3. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-2-0008,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AGNC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,76,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-23,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2025 Q4; Verify source semantics confirmation for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,"Research official issuer sources for FY2025 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-2-0009,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AGNC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE|TOTAL_DEBT,152,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-10-28,NO,0,FIRST_PUBLIC_PUBLISH_DATE|TOTAL_DEBT,Verify first-public result publication date for FY2025 Q4; Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|PUBLISH_SEQUENCE_CONFLICT|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,2,30,Q4,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,"Research official issuer sources for FY2025 Q4. Verify first-public result publication date, Total Debt. Do not research other fields.",P8H-2-0024,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AMST,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE|TOTAL_DEBT,152,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-10-24,NO,0,FIRST_PUBLIC_PUBLISH_DATE|TOTAL_DEBT,Verify first-public result publication date for FY2026 Q1; Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|PUBLISH_SEQUENCE_CONFLICT|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,2,30,Q1,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,"Research official issuer sources for FY2026 Q1. Verify first-public result publication date, Total Debt. Do not research other fields.",P8H-2-0025,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AMST,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE|TOTAL_DEBT,152,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE|TOTAL_DEBT,Verify first-public result publication date for FY2026 Q2; Verify Total Debt for FY2026 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,2,30,Q2,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,"Research official issuer sources for FY2026 Q2. Verify first-public result publication date, Total Debt. Do not research other fields.",P8H-2-0026,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AMST,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE|TOTAL_DEBT,163,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-11-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE|TOTAL_DEBT,Verify first-public result publication date for FY2026 Q2; Verify Total Debt for FY2026 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING; source dependency=NEED_DEBT|NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,2,30,Q2,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,"Research official issuer sources for FY2026 Q2. Verify first-public result publication date, Total Debt. Do not research other fields.",P8H-2-0031,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ANGO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,302,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-04-30,2025-06-16,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=FIXED_DATE_FISCAL_YEAR,1,30,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0055,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,BCTX,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,302,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-10-31,2025-12-11,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=FIXED_DATE_FISCAL_YEAR,1,30,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0056,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,BCTX,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE|TARGET_COLLISION_EVIDENCE,383,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE|TARGET_COLLISION_EVIDENCE,Verify first-public result publication date for FY2025 Q2; Verify target collision evidence for FY2025 Q2,Phase 8G issue=PUBLISH_DATE_MISSING|TARGET_COLLISION; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE|NEED_TARGET_COLLISION_RESOLUTION; structural context=OTHER_VERIFIED,2,10,Q2,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,"Research official issuer sources for FY2025 Q2. Verify first-public result publication date, target collision evidence. Do not research other fields.",P8H-2-0072,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,BTBD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,MISSING_QUARTER_EXISTENCE|TOTAL_DEBT,410,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-02-28,2026-04-01,NO,0,MISSING_QUARTER_EXISTENCE|TOTAL_DEBT,Verify missing quarter existence/source evidence for FY2026 Q3; Verify Total Debt for FY2026 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=WEEK_BASED_52_53,2,30,Q3,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,"Research official issuer sources for FY2026 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P8H-2-0080,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,CALM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,484,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-06,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2025 Q3; Verify source semantics confirmation for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,"Research official issuer sources for FY2025 Q3. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-2-0082,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CIM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,484,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-18,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2025 Q4; Verify source semantics confirmation for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,"Research official issuer sources for FY2025 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-2-0083,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CIM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,484,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-07,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2026 Q1; Verify source semantics confirmation for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,"Research official issuer sources for FY2026 Q1. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-2-0084,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CIM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,519,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-05,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2025 Q3; Verify source semantics confirmation for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,"Research official issuer sources for FY2025 Q3. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-2-0092,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CMTG,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
