evidence_type,exact_anchor_coverage,fiscal_quarter,fiscal_year,keep_external,local_fq_status,local_fy_status,local_sequence_status,original_request,priority,remaining_external_requirement,removal_reason,research_task_id,structural_boundary_status,ticker
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, OCF required to derive FCF, Revenue, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-2-0226,NO_STRUCTURAL_BOUNDARY,NEGG
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, OCF required to derive FCF, Revenue, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,CAPEX_FOR_FCF,,P8H-2-0294,NO_STRUCTURAL_BOUNDARY,SCNI
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, OCF required to derive FCF, Revenue, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,EBIT_DIRECT,,P8H-2-0294,NO_STRUCTURAL_BOUNDARY,SCNI
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, OCF required to derive FCF, Revenue, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,FCF_DIRECT,,P8H-2-0294,NO_STRUCTURAL_BOUNDARY,SCNI
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q4,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, OCF required to derive FCF, Revenue, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-2-0294,NO_STRUCTURAL_BOUNDARY,SCNI
OCF_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, OCF required to derive FCF, Revenue, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,OCF_FOR_FCF,,P8H-2-0294,NO_STRUCTURAL_BOUNDARY,SCNI
REVENUE,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, OCF required to derive FCF, Revenue, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,REVENUE,,P8H-2-0294,NO_STRUCTURAL_BOUNDARY,SCNI
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, OCF required to derive FCF, Revenue, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-2-0294,NO_STRUCTURAL_BOUNDARY,SCNI
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q3,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q3. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,CAPEX_FOR_FCF,,P8H-2-0081,NO_STRUCTURAL_BOUNDARY,CDP
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q3,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q3. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,EBIT_DIRECT,,P8H-2-0081,NO_STRUCTURAL_BOUNDARY,CDP
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q3,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q3. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,FCF_DIRECT,,P8H-2-0081,NO_STRUCTURAL_BOUNDARY,CDP
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q3. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-2-0081,NO_STRUCTURAL_BOUNDARY,CDP
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q3. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,TOTAL_DEBT,,P8H-2-0081,NO_STRUCTURAL_BOUNDARY,CDP
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, EBIT, FCF, OCF required to derive FCF, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,CAPEX_FOR_FCF,,P8H-2-0122,NO_STRUCTURAL_BOUNDARY,ELME
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, EBIT, FCF, OCF required to derive FCF, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,EBIT_DIRECT,,P8H-2-0122,NO_STRUCTURAL_BOUNDARY,ELME
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, EBIT, FCF, OCF required to derive FCF, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,FCF_DIRECT,,P8H-2-0122,NO_STRUCTURAL_BOUNDARY,ELME
OCF_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, EBIT, FCF, OCF required to derive FCF, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,OCF_FOR_FCF,,P8H-2-0122,NO_STRUCTURAL_BOUNDARY,ELME
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, EBIT, FCF, OCF required to derive FCF, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-2-0122,NO_STRUCTURAL_BOUNDARY,ELME
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify Capex required to derive FCF, FCF, first-public result publication date, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,CAPEX_FOR_FCF,,P8H-2-0150,NO_STRUCTURAL_BOUNDARY,HIND
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify Capex required to derive FCF, FCF, first-public result publication date, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,FCF_DIRECT,,P8H-2-0150,NO_STRUCTURAL_BOUNDARY,HIND
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify Capex required to derive FCF, FCF, first-public result publication date, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-2-0150,NO_STRUCTURAL_BOUNDARY,HIND
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify Capex required to derive FCF, FCF, first-public result publication date, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-2-0150,NO_STRUCTURAL_BOUNDARY,HIND
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify Capex required to derive FCF, FCF, first-public result publication date, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,TOTAL_DEBT,,P8H-2-0150,NO_STRUCTURAL_BOUNDARY,HIND
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, Cash, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,CAPEX_FOR_FCF,,P8H-2-0303,NO_STRUCTURAL_BOUNDARY,SGLY
CASH,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, Cash, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,CASH,,P8H-2-0303,NO_STRUCTURAL_BOUNDARY,SGLY
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, Cash, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,FCF_DIRECT,,P8H-2-0303,NO_STRUCTURAL_BOUNDARY,SGLY
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, Cash, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-2-0303,NO_STRUCTURAL_BOUNDARY,SGLY
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, Cash, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,TOTAL_DEBT,,P8H-2-0303,NO_STRUCTURAL_BOUNDARY,SGLY
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q1,2026,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2026 Q1. Verify first-public result publication date, fiscal transition evidence, official period_end, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-2-0128,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
FISCAL_TRANSITION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q1,2026,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2026 Q1. Verify first-public result publication date, fiscal transition evidence, official period_end, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,FISCAL_TRANSITION_EVIDENCE,,P8H-2-0128,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
OFFICIAL_PERIOD_END,ADJACENT_EXACT_ANCHORS,Q1,2026,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2026 Q1. Verify first-public result publication date, fiscal transition evidence, official period_end, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,OFFICIAL_PERIOD_END,,P8H-2-0128,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q1,2026,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2026 Q1. Verify first-public result publication date, fiscal transition evidence, official period_end, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-2-0128,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify Capex required to derive FCF, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,CAPEX_FOR_FCF,,P8H-2-0219,NO_STRUCTURAL_BOUNDARY,MOVE
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify Capex required to derive FCF, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,FCF_DIRECT,,P8H-2-0219,NO_STRUCTURAL_BOUNDARY,MOVE
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify Capex required to derive FCF, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-2-0219,NO_STRUCTURAL_BOUNDARY,MOVE
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify Capex required to derive FCF, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,TOTAL_DEBT,,P8H-2-0219,NO_STRUCTURAL_BOUNDARY,MOVE
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,CAPEX_FOR_FCF,,P8H-2-0227,NO_STRUCTURAL_BOUNDARY,NEUP
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,FCF_DIRECT,,P8H-2-0227,NO_STRUCTURAL_BOUNDARY,NEUP
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-2-0227,NO_STRUCTURAL_BOUNDARY,NEUP
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify Capex required to derive FCF, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,TOTAL_DEBT,,P8H-2-0227,NO_STRUCTURAL_BOUNDARY,NEUP
EBIT_DIRECT,SHORT_INFERENCE,Q1,2026,YES,FQ_REQUIRES_REVIEW,FY_UNRESOLVED,,"Research official issuer sources for FY2026 Q1. Verify EBIT, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,EBIT_DIRECT,,P8H-2-0010,NO_STRUCTURAL_BOUNDARY,AGNC
SOURCE_SEMANTICS_CONFIRMATION,SHORT_INFERENCE,Q1,2026,YES,FQ_REQUIRES_REVIEW,FY_UNRESOLVED,,"Research official issuer sources for FY2026 Q1. Verify EBIT, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-2-0010,NO_STRUCTURAL_BOUNDARY,AGNC
TOTAL_DEBT,SHORT_INFERENCE,Q1,2026,YES,FQ_REQUIRES_REVIEW,FY_UNRESOLVED,,"Research official issuer sources for FY2026 Q1. Verify EBIT, source semantics confirmation, Total Debt. Do not research other fields.",P2_LATEST4Q,TOTAL_DEBT,,P8H-2-0010,NO_STRUCTURAL_BOUNDARY,AGNC
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q3,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q3. Verify first-public result publication date, missing quarter existence/source evidence, target collision evidence. Do not research other fields.",P2_LATEST4Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-2-0073,STRUCTURAL_OR_BOUNDARY_REVIEW,BTBD
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q3. Verify first-public result publication date, missing quarter existence/source evidence, target collision evidence. Do not research other fields.",P2_LATEST4Q,MISSING_QUARTER_EXISTENCE,,P8H-2-0073,STRUCTURAL_OR_BOUNDARY_REVIEW,BTBD
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q3,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q3. Verify first-public result publication date, missing quarter existence/source evidence, target collision evidence. Do not research other fields.",P2_LATEST4Q,TARGET_COLLISION_EVIDENCE,,P8H-2-0073,STRUCTURAL_OR_BOUNDARY_REVIEW,BTBD
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2026,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2026 Q1. Verify missing quarter existence/source evidence, target collision evidence, Total Debt. Do not research other fields.",P2_LATEST4Q,MISSING_QUARTER_EXISTENCE,,P8H-2-0078,STRUCTURAL_OR_BOUNDARY_REVIEW,CALM
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q1,2026,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2026 Q1. Verify missing quarter existence/source evidence, target collision evidence, Total Debt. Do not research other fields.",P2_LATEST4Q,TARGET_COLLISION_EVIDENCE,,P8H-2-0078,STRUCTURAL_OR_BOUNDARY_REVIEW,CALM
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q1,2026,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2026 Q1. Verify missing quarter existence/source evidence, target collision evidence, Total Debt. Do not research other fields.",P2_LATEST4Q,TOTAL_DEBT,,P8H-2-0078,STRUCTURAL_OR_BOUNDARY_REVIEW,CALM
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q2,2026,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2026 Q2. Verify missing quarter existence/source evidence, target collision evidence, Total Debt. Do not research other fields.",P2_LATEST4Q,MISSING_QUARTER_EXISTENCE,,P8H-2-0079,STRUCTURAL_OR_BOUNDARY_REVIEW,CALM
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q2,2026,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2026 Q2. Verify missing quarter existence/source evidence, target collision evidence, Total Debt. Do not research other fields.",P2_LATEST4Q,TARGET_COLLISION_EVIDENCE,,P8H-2-0079,STRUCTURAL_OR_BOUNDARY_REVIEW,CALM
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2026,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2026 Q2. Verify missing quarter existence/source evidence, target collision evidence, Total Debt. Do not research other fields.",P2_LATEST4Q,TOTAL_DEBT,,P8H-2-0079,STRUCTURAL_OR_BOUNDARY_REVIEW,CALM
FISCAL_TRANSITION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify fiscal transition evidence, official period_end, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,FISCAL_TRANSITION_EVIDENCE,,P8H-2-0126,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
OFFICIAL_PERIOD_END,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify fiscal transition evidence, official period_end, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,OFFICIAL_PERIOD_END,,P8H-2-0126,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify fiscal transition evidence, official period_end, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-2-0126,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
FISCAL_TRANSITION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q3,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q3. Verify fiscal transition evidence, official period_end, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,FISCAL_TRANSITION_EVIDENCE,,P8H-2-0127,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
OFFICIAL_PERIOD_END,ADJACENT_EXACT_ANCHORS,Q3,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q3. Verify fiscal transition evidence, official period_end, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,OFFICIAL_PERIOD_END,,P8H-2-0127,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q3. Verify fiscal transition evidence, official period_end, source semantics confirmation. Do not research other fields.",P2_LATEST4Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-2-0127,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
